Price,Bathrooms,Bedrooms,ParkingSlots,SquareMeters,GpsLongitude,GpsLatitude,Municipio,Estado
4250000,4,3,2,280.00,-98.2522812,19.0173338,San Andrés Cholula,Puebla
2750000,4,3,2,189.00,-98.2768649,18.9931527,San Andrés Cholula,Puebla
2950000,3,3,4,244.00,-89.5404648,21.0331587,Merida,Yucatán
11500000,2,3,1,220.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
3375000,2,3,2,157.00,-98.202726,19.0355284,Puebla de los Angeles,Puebla
3300000,3,3,2,164.47,-98.2173805,19.0523187,Puebla de los Angeles,Puebla
6000000,2,3,1,175.00,-99.1776669,19.3681892,Benito Juarez,Ciudad de México
6790000,2,3,2,117.00,-99.202496,19.4449663,Miguel Hidalgo,Ciudad de México
6790000,2,3,2,117.00,-99.202496,19.4449663,Miguel Hidalgo,Ciudad de México
3000000,4,3,2,234.00,-98.2768649,18.9931527,San Andrés Cholula,Puebla
2500000,3,3,2,128.00,-98.2771374,18.9935144,San Andrés Cholula,Puebla
2500000,2,2,2,110.00,-98.2229834,19.0356107,Puebla de los Angeles,Puebla
2800000,4,3,2,233.79,-98.2660079,18.9972048,San Andrés Cholula,Puebla
7500000,2,2,2,150.00,-99.2634597,19.3728845,Álvaro Obregón,Ciudad de México
11300000,4,4,2,316.00,-99.2787105,19.3663974,Cuajimalpa,Ciudad de México
1150000,3,3,2,125.00,-98.9359118,19.8901955,Tolcayuca,Hidalgo
1900000,2,3,2,70.00,-99.1916482,19.4754073,Azcapotzalco,Ciudad de México
3690000,4,3,2,240.00,-100.4355878,25.744173,García,Nuevo León
10200000,3,3,3,200.00,-99.1696682,19.3856376,Benito Juarez,Ciudad de México
495000,1,2,1,66.00,-100.411599,20.6488363,Santiago de Querétaro,Querétaro
1248000,3,3,2,141.00,-99.1197365,19.4865166,Gustavo A. Madero,Ciudad de México
3700000,2,3,2,175.00,-99.1064097,19.3349241,Iztapalapa,Ciudad de México
980000,4,2,4,150.00,-97.2464071,19.5572354,Perote,Veracruz
5350000,4,3,2,439.00,-99.1983224,18.9319032,Cuernavaca,Morelos
4200000,2,2,2,70.00,-99.1663731,19.362511,Benito Juarez,Ciudad de México
4700000,3,2,2,161.00,-99.2982358,19.3627397,Cuajimalpa,Ciudad de México
2200000,1,1,2,100.00,-86.851,21.092,Benito Juárez,Quintana Roo
2000000,3,3,2,134.00,-100.4154743,20.5360666,Corregidora Municipality,Querétaro
6250000,2,2,1,240.00,-105.4663888,20.7980555,Bahía de Banderas,Nayarit
6250000,3,2,1,240.00,-105.46647,20.8100638,Bahía de Banderas,Nayarit
2300000,2,3,1,64.00,-99.1917223,19.3872822,Álvaro Obregón,Ciudad de México
1481000,3,3,2,150.00,-99.1301312,19.4945952,Gustavo A. Madero,Ciudad de México
3950000,4,4,2,189.00,-86.862,21.101,Benito Juárez,Quintana Roo
280000,2,2,1,57.40,-100.4838745,20.6362277,Santiago de Querétaro,Querétaro
18000000,3,3,2,256.00,-99.19560120000001,19.4340199,Miguel Hidalgo,Ciudad de México
38000000,3,3,4,676.00,-99.24807279999999,19.4010793,Miguel Hidalgo,Ciudad de México
3300000,3,3,2,224.00,-100.3329494,20.6809522,El Marqués,Querétaro
5179830,2,2,1,74.00,-99.2255625,19.3863928,Álvaro Obregón,Ciudad de México
1250000,1,2,1,98.00,-98.8323116,20.0257759,Zapotlán de Juárez,Hidalgo
1650000,2,3,1,125.00,-96.1457331,19.1805935,Veracruz,Veracruz
1350000,3,3,1,92.50,-98.1456222,19.0029999,Puebla de los Angeles,Puebla
8900000,2,3,1,145.00,-99.2090881,19.436552,Miguel Hidalgo,Ciudad de México
3700000,3,3,2,190.00,-101.366595,20.7096613,Irapuato,Guanajuato
21000000,3,3,4,324.00,-99.2139759,19.3258799,Magdalena Contreras,Ciudad de México
2650000,2,3,2,138.00,-86.8415357,21.0965329,Benito Juárez,Quintana Roo
6400000,4,3,2,158.00,-99.1810896,19.3771319,Benito Juarez,Ciudad de México
6790000,2,2,2,192.00,-99.18575199999999,19.3674235,Benito Juarez,Ciudad de México
3400000,2,2,1,100.00,-103.418063,20.656752,Zapopan,Jalisco
6500000,2,2,1,63.00,-99.19560120000001,19.4340199,Miguel Hidalgo,Ciudad de México
1500000,3,3,2,207.00,-96.11011599999999,19.135481,Boca del Río,Veracruz
5750000,1,1,1,144.00,-99.18782859999999,19.4092984,Miguel Hidalgo,Ciudad de México
10800000,4,3,3,290.00,-99.21898379999999,19.3392293,Álvaro Obregón,Ciudad de México
4850000,2,2,1,107.00,-99.1776488,19.3981464,Miguel Hidalgo,Ciudad de México
10700000,4,3,3,290.00,-99.21898379999999,19.3392293,Álvaro Obregón,Ciudad de México
4000000,3,3,1,260.00,-99.26033,19.512676,Naucalpan de Juárez,Estado de México
3045000,2,3,2,159.00,-87.0721693,20.6267533,Solidaridad,Quintana Roo
3150000,4,4,3,220.00,-98.2898002,19.0646382,San Andrés Cholula,Puebla
5000000,2,2,1,100.00,-99.1766708,19.4108242,Cuauhtémoc,Ciudad de México
9334000,4,3,3,270.00,-99.16280500000001,19.2915563,Tlalpan,Ciudad de México
8500000,3,3,3,200.00,-96.6097101,17.4372788,Abejones,Oaxaca
7000000,1,1,2,92.00,-99.1522745,19.4347606,Cuauhtémoc,Ciudad de México
2350000,4,3,3,210.00,-101.2685061,20.6857555,Irapuato,Guanajuato
3350000,3,3,2,130.00,-99.25963489999999,19.4762341,Naucalpan de Juárez,Estado de México
9700000,2,3,2,190.00,-99.19560120000001,19.4340199,Miguel Hidalgo,Ciudad de México
1550000,1,2,1,50.00,-99.0914014,19.4202646,Venustiano Carranza,Ciudad de México
4980000,3,3,3,260.00,-99.1325578,19.265208,Xochimilco,Ciudad de México
2220000,4,4,2,215.00,-89.61386499999999,20.96963,Merida,Yucatán
1150000,2,2,2,75.00,-99.2165974,18.9706194,Cuernavaca,Morelos
4800000,2,2,2,122.00,-99.80262,16.7829416,Acapulco,Guerrero
4100000,3,3,2,200.00,-103.4302396,20.7422422,Zapopan,Jalisco
5900000,4,3,4,350.00,-99.1811174,19.2801816,Tlalpan,Ciudad de México
2750000,3,3,3,182.00,-99.1619355,18.8675109,Jiutepec,Morelos
6500000,3,3,2,138.00,-99.7890881,16.7700216,Acapulco,Guerrero
1550000,2,1,1,93.00,-89.5901071,21.0173685,Merida,Yucatán
1870000,2,2,1,93.00,-89.5995346,21.0271491,Merida,Yucatán
3350000,3,2,2,124.61,-89.6155014,21.0006633,Merida,Yucatán
5950000,2,2,2,95.00,-99.1744619,19.4113406,Cuauhtémoc,Ciudad de México
2679720,1,1,1,42.00,-87.4600261,20.2099349,Tulum,Quintana Roo
3750000,2,2,2,120.00,-99.2177894,19.3472795,Álvaro Obregón,Ciudad de México
3100000,2,3,2,106.00,-99.2719,19.411,Huixquilucan,Estado de México
3700000,2,2,2,110.00,-99.2955292,19.3787514,Huixquilucan,Estado de México
6500000,2,3,2,144.00,-99.1606785,19.3929782,Benito Juarez,Ciudad de México
2440000,1,1,1,72.00,-103.4086682,20.6543969,Zapopan,Jalisco
2140000,1,3,1,63.00,-99.17909,19.4481347,Miguel Hidalgo,Ciudad de México
7200000,3,3,2,225.00,-99.23698999999999,19.4193192,Naucalpan de Juárez,Estado de México
4000000,4,3,2,240.00,-101.7246086,21.1496554,León,Guanajuato
3500000,2,3,3,180.00,-99.1061361,19.3940732,Iztacalco,Ciudad de México
25600000,2,3,4,759.00,-99.2559191,19.3864439,Cuajimalpa,Ciudad de México
6300000,4,3,2,272.00,-103.4534986,20.7259764,Zapopan,Jalisco
2298000,2,3,1,102.00,-87.076,20.632,Solidaridad,Quintana Roo
796000,2,3,1,75.00,-98.90558,18.7397015,Ayala Municipality,Morelos
8790000,3,3,2,195.00,-99.2439166,19.3909815,Miguel Hidalgo,Ciudad de México
18500000,4,4,3,400.00,-100.1280576,19.1717564,Valle de Bravo,Estado de México
2500000,2,2,2,110.00,-98.2229834,19.0356107,Puebla de los Angeles,Puebla
8990000,4,3,3,250.00,-99.2048908,19.33629,Álvaro Obregón,Ciudad de México
1980000,1,2,1,72.00,-99.12673,19.3079798,Coyoacán,Ciudad de México
6400000,2,1,1,100.00,-99.2123253,19.4333443,Miguel Hidalgo,Ciudad de México
4500000,3,3,1,170.00,-100.1304517,19.2013834,Valle de Bravo,Estado de México
3750000,3,4,3,190.00,-99.2279864,18.9244042,Cuernavaca,Morelos
1700000,2,3,2,203.00,-99.2655512,18.9617596,Cuernavaca,Morelos
11100000,3,3,2,350.00,-99.1744831,19.3409858,Coyoacán,Ciudad de México
250000,1,1,1,40.00,-96.9632395,19.4471042,Coatepec,Veracruz
2099000,4,4,2,191.00,-98.2752533,19.0995265,Cuautlancingo,Puebla
5400000,3,3,2,250.00,-103.4374442,20.732388,Zapopan,Jalisco
6925000,3,3,2,197.00,-99.252012,19.5164651,Naucalpan de Juárez,Estado de México
2446000,3,2,1,67.00,-99.141534,19.3597487,Benito Juarez,Ciudad de México
5550000,3,3,2,240.00,-86.8371876,21.1282311,Benito Juárez,Quintana Roo
7500000,2,3,2,181.00,-99.1649891,19.3817299,Benito Juarez,Ciudad de México
5350000,4,3,2,439.00,-99.1974686,18.9317799,Cuernavaca,Morelos
1650000,1,2,1,54.00,-99.1852249,19.4439327,Miguel Hidalgo,Ciudad de México
1250000,2,4,1,180.00,-99.0380173,19.5494233,Ecatepec,Estado de México
5850000,1,2,1,138.00,-99.1719095,19.3475023,Coyoacán,Ciudad de México
5600000,3,2,2,162.00,-99.2864757,19.3903246,Huixquilucan,Estado de México
15150000,3,3,4,283.00,-99.1919819,19.3000961,Tlalpan,Ciudad de México
750000,1,2,1,80.00,-99.1996188,18.8314824,Emiliano Zapata,Morelos
13636875,4,3,3,201.00,-99.1758704,19.3971294,Benito Juarez,Ciudad de México
2930000,2,2,1,89.00,-99.1514312,19.3884216,Benito Juarez,Ciudad de México
1558920,1,2,1,60.00,-99.128853,19.4537847,Cuauhtémoc,Ciudad de México
11490000,4,4,4,466.00,-100.3989242,20.6637178,Santiago de Querétaro,Querétaro
1550000,2,2,2,145.00,-99.9889437,20.4121043,"San Juan del Río Municipality, Querétaro",Querétaro
3100000,4,4,2,187.00,-100.3434656,20.5970353,Santiago de Querétaro,Querétaro
2380000,3,3,3,128.00,-99.2022124,18.9295233,Cuernavaca,Morelos
4985000,4,3,2,270.00,-98.2761016,18.99466,San Andrés Cholula,Puebla
13000000,2,3,3,300.00,-99.2551116,19.3862564,Cuajimalpa,Ciudad de México
3161700,1,1,2,103.00,-98.2680057,19.0071163,San Andrés Cholula,Puebla
1250000,2,3,2,140.00,-98.1354238,19.39609,Apizaco Municipality,Tlaxcala
1240000,2,3,1,100.00,-99.17644,18.882404,Jiutepec,Morelos
1595000,3,3,2,118.00,-99.9889437,20.4121043,"San Juan del Río Municipality, Querétaro",Querétaro
6500000,3,2,2,230.00,-99.223679,19.3375666,Álvaro Obregón,Ciudad de México
10900000,4,4,2,316.00,-99.2820204,19.3655378,Cuajimalpa,Ciudad de México
22400000,3,3,4,335.00,-99.2596,19.3809,Cuajimalpa,Ciudad de México
1200000,3,4,2,160.00,-98.7676592,20.1212673,Pachuca,Hidalgo
3650000,4,4,2,190.00,-99.2425202,18.9725898,Cuernavaca,Morelos
6200000,3,3,2,160.00,-99.164762,19.3871403,Benito Juarez,Ciudad de México
1670000,2,2,1,70.00,-99.2425202,18.9725898,Cuernavaca,Morelos
3500000,2,2,1,93.00,-99.1446325,19.4030749,Benito Juarez,Ciudad de México
3950000,2,3,2,129.00,-99.1425066,19.2813351,Tlalpan,Ciudad de México
12500000,2,2,2,190.00,-99.1851697,19.4125552,Miguel Hidalgo,Ciudad de México
13200000,4,4,3,580.00,-86.842215,21.113474,Benito Juárez,Quintana Roo
2850000,3,3,2,155.00,-98.2768999,18.9929683,San Andrés Cholula,Puebla
4200000,2,2,2,105.00,-99.1494019,19.3740958,Benito Juarez,Ciudad de México
11600000,3,3,4,200.00,-99.1592993,19.377609,Benito Juarez,Ciudad de México
4800000,2,2,1,107.00,-99.1776488,19.3981464,Miguel Hidalgo,Ciudad de México
7400000,2,3,1,107.00,-99.1796042,19.4387159,Miguel Hidalgo,Ciudad de México
3150000,2,3,2,104.00,-99.2718574,19.4109523,Huixquilucan,Estado de México
1689000,2,3,2,122.00,-100.3288581,20.6113606,El Marqués,Querétaro
1780000,2,3,2,143.00,-99.178181,18.9183939,Jiutepec,Morelos
2400000,2,2,1,65.00,-99.1882936,19.2820762,Tlalpan,Ciudad de México
2495000,4,3,4,220.00,-100.4403896,20.5473192,Corregidora Municipality,Querétaro
1650000,2,3,2,200.00,-99.0230757,19.5503065,Ecatepec,Estado de México
5350000,3,3,3,114.00,-99.1640102,19.392697,Benito Juarez,Ciudad de México
7700000,3,3,2,147.00,-99.2017139,19.35975,Álvaro Obregón,Ciudad de México
5500000,3,3,4,350.00,-99.3246753,19.9528573,Tepeji del Río de Ocampo,Hidalgo
39900000,4,4,1,600.00,-99.2609332,19.3490025,Cuajimalpa,Ciudad de México
1980000,3,3,2,146.00,-99.2364852,18.9171582,Cuernavaca,Morelos
6190000,2,2,2,116.00,-99.1597066,19.4172776,Cuauhtémoc,Ciudad de México
19500000,2,3,2,180.00,-99.1956012,19.4340199,Miguel Hidalgo,Ciudad de México
1700000,2,2,2,90.00,-99.2373845,18.9822001,Cuernavaca,Morelos
10465000,3,3,2,320.00,-99.2882606,19.3916612,Huixquilucan,Estado de México
3300000,3,4,3,237.00,-100.346627,20.6437181,Santiago de Querétaro,Querétaro
3300000,3,3,2,175.00,-100.3479663,20.5951924,Santiago de Querétaro,Querétaro
15950000,3,3,3,305.00,-99.2533303,19.3855147,Cuajimalpa,Ciudad de México
1365000,3,3,2,140.00,-101.2490724,19.6906549,Morelia,Michoacán
4059880,2,3,2,214.00,-101.0480394,22.1705276,San Luis Potosí,San Luis Potosí
3350000,3,4,2,240.00,-100.346627,20.6437181,Santiago de Querétaro,Querétaro
7150000,3,3,3,240.00,-99.2361699,19.3353662,Álvaro Obregón,Ciudad de México
11500000,4,4,2,300.00,-99.1631759,19.3838198,Benito Juarez,Ciudad de México
14750000,3,3,1,210.00,-99.1950185,19.4316172,Miguel Hidalgo,Ciudad de México
13900000,3,3,3,300.00,-99.1860757,19.3539819,Álvaro Obregón,Ciudad de México
3181000,2,3,2,156.00,-100.3329494,20.6809522,El Marqués,Querétaro
6000000,2,2,2,166.00,-99.2828042,19.396589,Huixquilucan,Estado de México
4200000,4,4,4,343.00,-99.2477034,18.9427942,Cuernavaca,Morelos
17500000,4,4,2,550.00,-99.2115996,19.3585208,Álvaro Obregón,Ciudad de México
2000000,1,1,1,140.00,-99.2888851,19.5494546,Atizapán de Zaragoza,Estado de México
7900000,3,3,3,300.00,-99.1537847,19.2786244,Tlalpan,Ciudad de México
3700000,2,2,2,88.00,-99.1568266,19.4034992,Benito Juarez,Ciudad de México
4600000,4,2,2,225.00,-99.2601872,19.6140196,Cuautitlán Izcalli Municipality,Estado de México
4000000,2,2,1,112.00,-99.1387282,19.3942406,Benito Juarez,Ciudad de México
6490000,3,3,2,150.00,-99.2032396,19.3364473,Álvaro Obregón,Ciudad de México
2210000,2,4,2,210.00,-99.9819703,20.3986607,"San Juan del Río Municipality, Querétaro",Querétaro
8500000,3,3,2,225.00,-99.1945726,19.3624457,Álvaro Obregón,Ciudad de México
9650000,3,3,3,249.00,-99.2574241,19.4274175,Naucalpan de Juárez,Estado de México
7500000,2,2,2,101.00,-99.2023662,19.4431776,Miguel Hidalgo,Ciudad de México
7790000,3,3,3,190.00,-99.2864661,19.4240564,Huixquilucan,Estado de México
8500000,3,3,3,290.00,-99.2935898,19.4266867,Huixquilucan,Estado de México
19400000,3,3,2,325.00,-99.1862318,19.4343655,Miguel Hidalgo,Ciudad de México
13300000,4,3,4,180.00,-99.2641007,19.3641178,Álvaro Obregón,Ciudad de México
1973000,3,3,2,152.00,-89.5149526,21.0728875,Conkal Municipality,Yucatán
13500000,4,3,4,350.00,-99.2223728,19.3059436,Tlalpan,Ciudad de México
5300000,2,2,2,75.00,-99.2606674,19.3815029,Cuajimalpa,Ciudad de México
2000000,1,1,1,40.00,-88.3682948,18.7234548,Bacalar Municipality,Quintana Roo
20000000,3,3,4,472.00,-99.1967178,19.3003032,Tlalpan,Ciudad de México
3480000,1,1,1,56.00,-99.1633456,19.3627559,Benito Juarez,Ciudad de México
2000000,1,1,1,140.00,-87.4294668,20.2150812,Tulum,Quintana Roo
7950000,2,4,3,237.00,-99.2420518,19.3160351,Magdalena Contreras,Ciudad de México
13500000,4,3,4,196.00,-99.1832079,19.3676533,Benito Juarez,Ciudad de México
2700000,3,4,3,350.00,-99.2093324,18.9705508,Cuernavaca,Morelos
2800000,4,3,3,242.00,-98.3889574,20.0725489,Tulancingo,Hidalgo
2900000,3,2,2,277.00,-100.4163229,20.5392592,Corregidora Municipality,Querétaro
7650000,4,3,3,330.00,-100.3615448,20.6300623,Santiago de Querétaro,Querétaro
2170000,2,2,2,148.00,-89.6178398,21.032199,Merida,Yucatán
6890000,3,3,4,233.00,-99.2295316,19.3486172,Álvaro Obregón,Ciudad de México
6270000,4,3,2,288.00,-89.9535661,21.1967818,Hunucmá,Yucatán
20500000,3,3,2,530.00,-99.2035099,19.3002672,Tlalpan,Ciudad de México
899000,3,3,1,190.00,-97.543615,25.8894169,Matamoros,Tamaulipas
1150000,2,2,1,80.00,-100.3855316,20.6625346,Santiago de Querétaro,Querétaro
1800000,2,2,1,109.00,-100.4144617,20.5204154,Corregidora Municipality,Querétaro
1598000,3,3,2,122.00,-98.2761697,19.1053109,Cuautlancingo,Puebla
3390000,3,3,2,120.00,-100.4429758,20.7061398,Santiago de Querétaro,Querétaro
3000000,2,3,2,110.00,-99.587646,19.2192068,Mexicaltzingo,Estado de México
4390000,2,2,2,82.00,-99.2281052,19.3367026,Álvaro Obregón,Ciudad de México
4500000,3,3,2,121.00,-99.2244752,19.3105024,Tlalpan,Ciudad de México
830000,2,3,2,130.00,-101.1828734,20.5554766,Salamanca,Guanajuato
2180000,3,4,1,146.00,-100.346627,20.6437181,Santiago de Querétaro,Querétaro
5998000,1,2,2,95.00,-99.2039005,19.4416421,Miguel Hidalgo,Ciudad de México
3950000,4,3,2,220.00,-103.4502841,20.5676693,Tlajomulco de Zúñiga,Jalisco
24850000,3,3,3,346.00,-99.2107152,19.3248462,Álvaro Obregón,Ciudad de México
10500000,3,3,1,261.00,-99.1778934,19.4086213,Cuauhtémoc,Ciudad de México
4200000,3,4,2,250.00,-99.2249619,19.5585337,Atizapán de Zaragoza,Estado de México
10980000,4,4,2,302.00,-99.208172,19.3460384,Álvaro Obregón,Ciudad de México
9350000,3,3,3,270.00,-99.2668302,19.4126959,Huixquilucan,Estado de México
19900000,4,4,3,513.00,-99.1866696,19.3446522,Álvaro Obregón,Ciudad de México
3812977,2,2,1,915.00,-99.1651797,19.3825892,Benito Juarez,Ciudad de México
7589000,1,2,1,128.00,-99.1903359,19.4356486,Miguel Hidalgo,Ciudad de México
9950000,2,2,2,214.00,-99.2242748,19.4260222,Miguel Hidalgo,Ciudad de México
5850000,3,3,2,180.00,-99.1162987,19.2988136,Tlalpan,Ciudad de México
7100000,3,3,4,327.00,-99.2645245,19.3298166,Álvaro Obregón,Ciudad de México
7150000,2,3,3,183.00,-99.2303872,19.3388293,Álvaro Obregón,Ciudad de México
4150000,1,1,1,55.00,-99.2027578,19.444304,Miguel Hidalgo,Ciudad de México
2900000,4,3,2,245.00,-89.5189247,21.0265834,Merida,Yucatán
29800000,2,3,4,500.00,-99.2120696,19.3099829,Álvaro Obregón,Ciudad de México
6700000,2,2,1,137.00,-99.177621,19.3936889,Benito Juarez,Ciudad de México
9250000,3,3,3,240.00,-99.2864661,19.4240564,Huixquilucan,Estado de México
10500000,2,3,2,145.00,-99.1774444,19.4308213,Miguel Hidalgo,Ciudad de México
3200000,3,3,2,238.00,-101.614936,21.1329007,León,Guanajuato
23700000,3,3,2,200.00,-99.1948985,19.4319236,Miguel Hidalgo,Ciudad de México
6780000,2,2,1,98.00,-99.2715611,19.358329,Cuajimalpa,Ciudad de México
9850000,2,3,2,1595.00,-99.18022,19.3531032,Álvaro Obregón,Ciudad de México
1550000,1,2,1,65.00,-99.1702235,19.2985504,Tlalpan,Ciudad de México
2760000,3,3,2,210.00,-100.4736311,20.7469629,Santiago de Querétaro,Querétaro
1350000,2,3,2,200.00,-98.9850274,18.9133666,Yautepec Municipality,Morelos
1280000,1,2,1,58.00,-99.0510612,19.4668768,Nezahualcóyotl Municipality,Estado de México
4990000,4,4,3,239.00,-100.3643721,20.5651439,Santiago de Querétaro,Querétaro
5000000,2,2,2,94.00,-99.1457779,19.4342687,Cuauhtémoc,Ciudad de México
5240000,2,2,2,120.00,-99.162338,19.4362827,Cuauhtémoc,Ciudad de México
10950000,3,3,3,179.00,-99.2208673,19.3181295,Álvaro Obregón,Ciudad de México
1450000,3,2,2,130.00,-107.4713088,24.801705,Culiacán,Sinaloa
2100000,3,2,2,102.00,-103.4648986,20.6256389,Zapopan,Jalisco
1900000,1,2,2,90.00,-99.0252864,19.5360749,Ecatepec,Estado de México
580000,1,2,1,75.00,-103.2294863,20.6406635,Tonalá,Jalisco
1450000,3,3,2,140.00,-98.4134536,18.9298723,Atlixco Municipality,Puebla
5950000,3,3,3,434.00,-100.4705682,20.6990975,Santiago de Querétaro,Querétaro
13600000,4,3,2,255.00,-96.9442657,19.5904482,Banderilla,Veracruz
2900000,4,3,4,280.00,-89.5568382,21.0424858,Merida,Yucatán
990000,2,3,2,106.00,-98.4526986,19.2791337,San Martín Texmelucan,Puebla
6650000,3,4,3,290.00,-99.2466874,19.4939478,Naucalpan de Juárez,Estado de México
9300000,2,3,1,159.00,-99.1844542,19.4368663,Miguel Hidalgo,Ciudad de México
2790000,4,3,2,160.00,-99.23541,19.6261826,Cuautitlán Izcalli Municipality,Estado de México
14950000,4,3,4,450.00,-99.2930292,19.3852662,Huixquilucan,Estado de México
1400000,1,3,1,70.00,-99.1206063,19.4302503,Venustiano Carranza,Ciudad de México
4200000,4,4,2,240.00,-99.2175563,19.5528353,Tlalnepantla de Baz,Estado de México
4900000,3,2,2,126.00,-99.2962788,19.4232177,Huixquilucan,Estado de México
11500000,4,4,3,460.00,-99.2564617,19.4202632,Huixquilucan,Estado de México
5300000,1,2,2,150.00,-99.285094,19.391558,Huixquilucan,Estado de México
2750000,3,4,3,182.00,-102.330937,21.901913,Aguascalientes,Aguascalientes
22000000,3,3,2,536.00,-99.2435945,19.4041928,Miguel Hidalgo,Ciudad de México
4980000,4,3,3,258.00,-99.266666,19.4949452,Naucalpan de Juárez,Estado de México
19800000,3,4,4,487.00,-99.2546388,19.4184381,Huixquilucan,Estado de México
13500000,3,3,3,310.00,-99.2547875,19.3858216,Cuajimalpa,Ciudad de México
1350000,3,4,1,100.00,-94.4861606,18.1364979,Coatzacoalcos Municipality,Veracruz
2150000,2,3,2,276.00,-99.0306172,19.4084841,Nezahualcóyotl Municipality,Estado de México
1380000,2,3,2,98.00,-99.2432568,18.9524161,Cuernavaca,Morelos
20000000,4,4,4,423.00,-99.294087,19.3703865,Huixquilucan,Estado de México
2400000,2,2,1,81.00,-99.2138009,19.3455218,Álvaro Obregón,Ciudad de México
5500000,4,4,3,327.00,-99.1190918,19.3631074,Iztapalapa,Ciudad de México
13000000,4,4,4,370.00,-99.2528871,19.3846461,Cuajimalpa,Ciudad de México
2600000,2,3,1,120.00,-99.1329374,19.2799474,Xochimilco,Ciudad de México
3790000,3,3,2,240.00,-103.4277726,20.7592751,Zapopan,Jalisco
7290000,2,2,1,90.00,-99.170645,19.4130698,Cuauhtémoc,Ciudad de México
3695000,2,3,2,157.00,-99.2303032,19.5318959,Tlalnepantla de Baz,Estado de México
6680000,3,3,2,302.00,-99.2601872,19.6140196,Cuautitlán Izcalli Municipality,Estado de México
6500000,2,2,2,128.00,-99.183581,19.305515,Coyoacán,Ciudad de México
11000000,2,2,3,238.00,-99.183581,19.305515,Coyoacán,Ciudad de México
1590000,2,3,2,150.00,-98.9590289,20.2810766,Actopan,Hidalgo
6295000,4,3,3,211.00,-99.1365582,19.3032304,Tlalpan,Ciudad de México
5495000,4,3,3,388.00,-99.4644423,19.2855269,Ocoyoacac,Estado de México
6450000,3,3,2,183.00,-99.2401286,19.4209312,Naucalpan de Juárez,Estado de México
3800000,3,4,4,800.00,-100.4050169,20.6199536,Santiago de Querétaro,Querétaro
5800000,3,3,4,141.00,-99.151893,19.3912686,Benito Juarez,Ciudad de México
13000000,3,2,2,270.00,-99.2133954,19.4322943,Miguel Hidalgo,Ciudad de México
5100000,2,2,1,100.00,-99.1559411,19.4298769,Cuauhtémoc,Ciudad de México
999990,2,2,2,60.00,-98.9848634,18.9133793,Yautepec Municipality,Morelos
4300000,2,2,2,102.00,-99.1826959,19.3893504,Benito Juarez,Ciudad de México
3610000,2,2,2,78.00,-99.1473016,19.3605493,Benito Juarez,Ciudad de México
